Matricula,Carrera,EstatusAlumno,CuatrimestreActual,Materia,Periodo,EstatusMateria,Final,Extr,EstatusCardex,PeriodoCursado,PlanEstudiosClave,Credito
IDS20210327,Ingeniería en Desarrollo de Software,Activo,6,Redes de Computadoras,2022-2,Reprobada,20.4,,Ordinario no acreditado,2022-2,IDS-2020,6
IDS20210327,Ingeniería en Desarrollo de Software,Activo,6,Comunicación Oral y Escrita,2024-2,Reprobada,62.9,,Sin derecho,2024-2,IDS-2020,4
IEN20240328,Ingeniería en Energía,Activo,5,Instrumentación,2022-1,Cursando,,,En curso,2022-1,IEN-2020,5
IEN20240328,Ingeniería en Energía,Activo,5,Electrónica de Potencia,2022-1,Aprobada,83.4,,Ordinario,2022-1,IEN-2020,6
IEN20240328,Ingeniería en Energía,Activo,5,Máquinas Eléctricas,2022-2,Aprobada,88.8,,Ordinario,2022-2,IEN-2020,6
IEN20240328,Ingeniería en Energía,Activo,5,Inglés II,2023-2,Aprobada,90.5,,Ordinario,2023-2,IEN-2020,4
IEN20240328,Ingeniería en Energía,Activo,5,Química General,2024-1,Aprobada,79.1,,Ordinario,2024-1,IEN-2020,6
IEN20240328,Ingeniería en Energía,Activo,5,Energía Eólica,2023-1,Aprobada,88.1,,Ordinario,2023-1,IEN-2020,6
IEN20240328,Ingeniería en Energía,Activo,5,Estadística,2024-1,Aprobada,89.0,,Ordinario,2024-1,IEN-2020,5
IEN20240328,Ingeniería en Energía,Activo,5,Sistemas Fotovoltaicos,2022-1,Aprobada,87.6,,Ordinario,2022-1,IEN-2020,7
IBM20200329,Ingeniería Biomédica,Activo,4,Álgebra Lineal,2023-1,Aprobada,73.2,,Ordinario,2023-1,IBM-2020,6
IBM20200329,Ingeniería Biomédica,Activo,4,Inglés I,2023-1,Aprobada,77.6,,Ordinario,2023-1,IBM-2020,4
IBM20200329,Ingeniería Biomédica,Activo,4,Electrónica Digital,2022-1,Aprobada,86.2,,Ordinario,2022-1,IBM-2020,6
IBM20200329,Ingeniería Biomédica,Activo,4,Inglés III,2022-2,Aprobada,85.1,,Ordinario,2022-2,IBM-2020,4
IBM20210330,Ingeniería Biomédica,Activo,6,Electrónica Analógica,2024-1,Reprobada,66.4,,Ordinario no acreditado,2024-1,IBM-2020,6
IBM20210330,Ingeniería Biomédica,Activo,6,Mantenimiento Hospitalario,2022-1,Cursando,,,En curso,2022-1,IBM-2020,6
IBM20210330,Ingeniería Biomédica,Activo,6,Inglés II,2024-1,Aprobada,78.2,,Ordinario,2024-1,IBM-2020,4
IBM20210330,Ingeniería Biomédica,Activo,6,Biología Celular,2024-2,Reprobada,58.8,,Ordinario no acreditado,2024-2,IBM-2020,6
IBM20210330,Ingeniería Biomédica,Activo,6,Anatomía y Fisiología I,2024-1,Reprobada,68.7,,Sin derecho,2024-1,IBM-2020,7
IBM20210330,Ingeniería Biomédica,Activo,6,Probabilidad y Estadística,2024-1,Aprobada,89.6,,Ordinario,2024-1,IBM-2020,5
IBM20210330,Ingeniería Biomédica,Activo,6,Bioinstrumentación II,2023-2,Reprobada,69.0,,Recursamiento,2023-2,IBM-2020,7
IBM20200331,Ingeniería Biomédica,Activo,9,Seminario de Titulación,2022-2,Reprobada,62.0,59.1,Extraordinario no acreditado,2022-2,IBM-2020,6
IBM20200331,Ingeniería Biomédica,Activo,9,Biomecánica,2024-2,Aprobada,72.2,,Ordinario,2024-2,IBM-2020,6
IBM20200331,Ingeniería Biomédica,Activo,9,Física Médica,2024-2,Reprobada,56.8,,Sin derecho,2024-2,IBM-2020,6
IBM20200331,Ingeniería Biomédica,Activo,9,Biología Celular,2025-1,Reprobada,69.7,,Recursamiento,2025-1,IBM-2020,6
IBM20200331,Ingeniería Biomédica,Activo,9,Cálculo Diferencial,2025-1,Reprobada,52.9,,Ordinario no acreditado,2025-1,IBM-2020,6
IBM20200331,Ingeniería Biomédica,Activo,9,Estadía Profesional II,2022-2,Reprobada,58.6,,Ordinario no acreditado,2022-2,IBM-2020,8
IEN20210332,Ingeniería en Energía,Activo,7,Cálculo Diferencial,2025-1,Aprobada,90.6,,Ordinario,2025-1,IEN-2020,6
IEN20210332,Ingeniería en Energía,Activo,7,Redes Eléctricas,2022-2,Aprobada,82.9,,Ordinario,2022-2,IEN-2020,6
IEN20210332,Ingeniería en Energía,Activo,7,Auditoría Energética,2023-1,Aprobada,79.3,,Ordinario,2023-1,IEN-2020,6
IEN20210332,Ingeniería en Energía,Activo,7,Transferencia de Calor,2023-2,Aprobada,82.1,,Ordinario,2023-2,IEN-2020,6
IEN20210332,Ingeniería en Energía,Activo,7,Biomasa,2022-2,Aprobada,77.5,,Ordinario,2022-2,IEN-2020,5
IEN20210332,Ingeniería en Energía,Activo,7,Cálculo Integral,2024-2,Aprobada,86.3,,Ordinario,2024-2,IEN-2020,6
IEN20210332,Ingeniería en Energía,Activo,7,Inglés III,2024-1,Aprobada,95.5,,Ordinario,2024-1,IEN-2020,4
IBM20200333,Ingeniería Biomédica,Irregular,5,Bioinstrumentación I,2023-2,Aprobada,70.4,,Ordinario,2023-2,IBM-2020,7
IBM20200333,Ingeniería Biomédica,Irregular,5,Normatividad Sanitaria,2022-2,Aprobada,73.7,,Ordinario,2022-2,IBM-2020,5
IBM20200333,Ingeniería Biomédica,Irregular,5,Bioinstrumentación II,2022-2,Aprobada,82.6,,Ordinario,2022-2,IBM-2020,7
IBM20200333,Ingeniería Biomédica,Irregular,5,Inglés III,2023-1,Aprobada,82.6,,Ordinario,2023-1,IBM-2020,4
IBM20200333,Ingeniería Biomédica,Irregular,5,Física Médica,2022-2,Aprobada,68.4,77.9,Extraordinario,2022-2,IBM-2020,6
IDS20230334,Ingeniería en Desarrollo de Software,Activo,4,Comunicación Oral y Escrita,2023-2,Aprobada,90.2,,Ordinario,2023-2,IDS-2020,4
IDS20230334,Ingeniería en Desarrollo de Software,Activo,4,Inglés II,2022-2,Aprobada,81.4,,Ordinario,2022-2,IDS-2020,4
IDS20230334,Ingeniería en Desarrollo de Software,Activo,4,Sistemas Operativos,2022-2,Cursando,,,En curso,2022-2,IDS-2020,6
IDS20230334,Ingeniería en Desarrollo de Software,Activo,4,Desarrollo Web,2022-1,Aprobada,82.8,,Ordinario,2022-1,IDS-2020,7
IBM20210335,Ingeniería Biomédica,Activo,6,Ingeniería de Rehabilitación,2022-1,Cursando,,,En curso,2022-1,IBM-2020,6
IBM20210335,Ingeniería Biomédica,Activo,6,Anatomía y Fisiología II,2023-2,Aprobada,77.3,,Ordinario,2023-2,IBM-2020,7
IBM20210335,Ingeniería Biomédica,Activo,6,Química General,2024-2,Aprobada,82.6,,Ordinario,2024-2,IBM-2020,6
IBM20200336,Ingeniería Biomédica,Activo,4,Inglés III,2022-2,Aprobada,70.6,,Ordinario,2022-2,IBM-2020,4
IBM20200336,Ingeniería Biomédica,Activo,4,Bioinstrumentación II,2022-1,Aprobada,71.4,,Ordinario,2022-1,IBM-2020,7
IBM20200336,Ingeniería Biomédica,Activo,4,Anatomía y Fisiología II,2022-2,Aprobada,86.7,,Ordinario,2022-2,IBM-2020,7
IBM20200336,Ingeniería Biomédica,Activo,4,Inglés II,2022-2,Aprobada,86.5,,Ordinario,2022-2,IBM-2020,4
IAG20230337,Ingeniería Agroindustrial,Activo,8,Dibujo Industrial,2024-2,Aprobada,70.5,,Ordinario,2024-2,IAG-2020,4
IAG20230337,Ingeniería Agroindustrial,Activo,8,Evaluación Sensorial,2023-1,Aprobada,88.0,,Ordinario,2023-1,IAG-2020,5
IAG20230337,Ingeniería Agroindustrial,Activo,8,Biología,2025-1,Aprobada,80.5,,Ordinario,2025-1,IAG-2020,6
IAG20230337,Ingeniería Agroindustrial,Activo,8,Administración de la Producción,2022-2,Aprobada,73.8,,Ordinario,2022-2,IAG-2020,5
IAG20230337,Ingeniería Agroindustrial,Activo,8,Inglés I,2025-1,Aprobada,80.2,,Ordinario,2025-1,IAG-2020,4
IAG20230337,Ingeniería Agroindustrial,Activo,8,Conservación de Alimentos,2024-2,Aprobada,84.5,,Ordinario,2024-2,IAG-2020,6
IAG20230337,Ingeniería Agroindustrial,Activo,8,Tecnología de Cereales,2023-1,Aprobada,74.5,,Ordinario,2023-1,IAG-2020,6
IAG20230337,Ingeniería Agroindustrial,Activo,8,Diseño de Plantas,2023-1,Aprobada,78.1,,Ordinario,2023-1,IAG-2020,7
IAG20230337,Ingeniería Agroindustrial,Activo,8,Cálculo Diferencial,2025-1,Aprobada,76.4,,Ordinario,2025-1,IAG-2020,6
IBM20200338,Ingeniería Biomédica,Activo,4,Bioinstrumentación I,2022-2,Reprobada,52.9,63.7,Extraordinario no acreditado,2022-2,IBM-2020,7
IBM20200338,Ingeniería Biomédica,Activo,4,Cálculo Diferencial,2023-1,Aprobada,78.5,,Ordinario,2023-1,IBM-2020,6
IBM20200338,Ingeniería Biomédica,Activo,4,Inglés III,2022-2,Aprobada,81.8,,Ordinario,2022-2,IBM-2020,4
IBM20200338,Ingeniería Biomédica,Activo,4,Introducción a la Ingeniería Biomédica,2023-2,Aprobada,80.0,,Ordinario,2023-2,IBM-2020,4
IBM20200338,Ingeniería Biomédica,Activo,4,Física Médica,2022-2,Cursando,,,En curso,2022-2,IBM-2020,6
IBM20200338,Ingeniería Biomédica,Activo,4,Señales Biomédicas,2022-1,Cursando,,,En curso,2022-1,IBM-2020,6
IAG20210339,Ingeniería Agroindustrial,Activo,5,Inglés III,2023-2,Reprobada,53.1,,Sin derecho,2023-2,IAG-2020,4
IAG20210339,Ingeniería Agroindustrial,Activo,5,Dibujo Industrial,2023-1,Reprobada,42.2,,Sin derecho,2023-1,IAG-2020,4
IAG20210339,Ingeniería Agroindustrial,Activo,5,Envases y Embalajes,2022-1,Aprobada,54.3,71.6,Extraordinario,2022-1,IAG-2020,5
IAG20210339,Ingeniería Agroindustrial,Activo,5,Conservación de Alimentos,2023-1,Reprobada,48.9,,Sin derecho,2023-1,IAG-2020,6
IAG20210339,Ingeniería Agroindustrial,Activo,5,Control de Calidad,2022-1,Cursando,,,En curso,2022-1,IAG-2020,6
IAG20210339,Ingeniería Agroindustrial,Activo,5,Biología,2024-2,Reprobada,63.5,,Recursamiento,2024-2,IAG-2020,6
IAG20210339,Ingeniería Agroindustrial,Activo,5,Microbiología,2023-2,Aprobada,61.2,75.1,Extraordinario,2023-2,IAG-2020,6
IAG20210339,Ingeniería Agroindustrial,Activo,5,Álgebra Lineal,2024-1,Reprobada,59.2,,Recursamiento,2024-1,IAG-2020,6
IEN20220340,Ingeniería en Energía,Irregular,6,Termodinámica I,2023-2,Reprobada,67.2,,Ordinario no acreditado,2023-2,IEN-2020,7
IEN20220340,Ingeniería en Energía,Irregular,6,Cálculo Diferencial,2024-1,Aprobada,74.2,,Ordinario,2024-1,IEN-2020,6
IEN20220340,Ingeniería en Energía,Irregular,6,Física II,2024-1,Reprobada,65.2,64.5,Extraordinario no acreditado,2024-1,IEN-2020,6
IEN20220340,Ingeniería en Energía,Irregular,6,Inglés II,2024-1,Reprobada,49.1,,Sin derecho,2024-1,IEN-2020,4
IEN20220340,Ingeniería en Energía,Irregular,6,Inglés IV,2023-2,Reprobada,64.3,,Sin derecho,2023-2,IEN-2020,4
IEN20220340,Ingeniería en Energía,Irregular,6,Auditoría Energética,2022-2,Aprobada,63.1,74.1,Extraordinario,2022-2,IEN-2020,6
IEN20220340,Ingeniería en Energía,Irregular,6,Instrumentación,2022-2,Aprobada,76.0,,Ordinario,2022-2,IEN-2020,5
IBM20230341,Ingeniería Biomédica,Activo,4,Electrónica Analógica,2023-1,Aprobada,80.8,,Ordinario,2023-1,IBM-2020,6
IBM20230341,Ingeniería Biomédica,Activo,4,Inglés I,2023-1,Aprobada,89.3,,Ordinario,2023-1,IBM-2020,4
IBM20230341,Ingeniería Biomédica,Activo,4,Probabilidad y Estadística,2023-1,Aprobada,80.7,,Ordinario,2023-1,IBM-2020,5
IEN20230342,Ingeniería en Energía,Activo,9,Física II,2025-1,Aprobada,76.8,,Ordinario,2025-1,IEN-2020,6
IEN20230342,Ingeniería en Energía,Activo,9,Almacenamiento de Energía,2023-2,Aprobada,79.7,,Ordinario,2023-2,IEN-2020,6
IEN20230342,Ingeniería en Energía,Activo,9,Transferencia de Calor,2024-1,Aprobada,76.7,,Ordinario,2024-1,IEN-2020,6
IBM20200343,Ingeniería Biomédica,Activo,8,Procesamiento de Señales,2023-2,Reprobada,65.5,,Sin derecho,2023-2,IBM-2020,6
IBM20200343,Ingeniería Biomédica,Activo,8,Biología Celular,2025-1,Aprobada,77.6,,Ordinario,2025-1,IBM-2020,6
IBM20200343,Ingeniería Biomédica,Activo,8,Ingeniería de Rehabilitación,2023-1,Reprobada,50.0,,Recursamiento,2023-1,IBM-2020,6
IBM20200343,Ingeniería Biomédica,Activo,8,Mantenimiento Hospitalario,2022-2,Aprobada,78.4,,Ordinario,2022-2,IBM-2020,6
IBM20200343,Ingeniería Biomédica,Activo,8,Introducción a la Ingeniería Biomédica,2025-1,Aprobada,68.2,76.5,Extraordinario,2025-1,IBM-2020,4
IBM20200343,Ingeniería Biomédica,Activo,8,Estadía Profesional II,2022-1,Cursando,,,En curso,2022-1,IBM-2020,8
IBM20200343,Ingeniería Biomédica,Activo,8,Anatomía y Fisiología II,2025-1,Aprobada,82.5,,Ordinario,2025-1,IBM-2020,7
IEN20220344,Ingeniería en Energía,Activo,9,Energía Solar,2024-2,Reprobada,57.0,,Recursamiento,2024-2,IEN-2020,6
IEN20220344,Ingeniería en Energía,Activo,9,Normatividad Energética,2022-2,Aprobada,54.7,76.4,Extraordinario,2022-2,IEN-2020,5
IEN20220344,Ingeniería en Energía,Activo,9,Biomasa,2023-2,Reprobada,38.4,,Recursamiento,2023-2,IEN-2020,5
IAG20210345,Ingeniería Agroindustrial,Activo,7,Tecnología de Cereales,2023-1,Aprobada,66.5,82.4,Extraordinario,2023-1,IAG-2020,6
IAG20210345,Ingeniería Agroindustrial,Activo,7,Inglés IV,2023-2,Aprobada,84.3,,Ordinario,2023-2,IAG-2020,4
IAG20210345,Ingeniería Agroindustrial,Activo,7,Proyecto Agroindustrial I,2022-1,Cursando,,,En curso,2022-1,IAG-2020,8
IDS20210346,Ingeniería en Desarrollo de Software,Activo,3,Inglés II,2022-2,Aprobada,88.8,,Ordinario,2022-2,IDS-2020,4
IDS20210346,Ingeniería en Desarrollo de Software,Activo,3,Introducción a la Ingeniería,2023-2,Aprobada,72.5,,Ordinario,2023-2,IDS-2020,4
IDS20210346,Ingeniería en Desarrollo de Software,Activo,3,Bases de Datos II,2022-1,Aprobada,79.5,,Ordinario,2022-1,IDS-2020,6
IDS20210346,Ingeniería en Desarrollo de Software,Activo,3,Inglés III,2022-1,Cursando,,,En curso,2022-1,IDS-2020,4
IDS20210346,Ingeniería en Desarrollo de Software,Activo,3,Inglés I,2023-2,Aprobada,86.6,,Ordinario,2023-2,IDS-2020,4
IAG20240347,Ingeniería Agroindustrial,Activo,5,Inocuidad Alimentaria,2023-1,Aprobada,79.3,,Ordinario,2023-1,IAG-2020,6
IAG20240347,Ingeniería Agroindustrial,Activo,5,Control de Calidad,2022-1,Reprobada,52.7,,Ordinario no acreditado,2022-1,IAG-2020,6
IAG20240347,Ingeniería Agroindustrial,Activo,5,Biología,2024-1,Aprobada,49.5,73.3,Extraordinario,2024-1,IAG-2020,6
IAG20240347,Ingeniería Agroindustrial,Activo,5,Introducción a la Agroindustria,2024-1,Reprobada,65.5,,Recursamiento,2024-1,IAG-2020,4
IAG20240347,Ingeniería Agroindustrial,Activo,5,Dibujo Industrial,2022-2,Reprobada,60.0,,Ordinario no acreditado,2022-2,IAG-2020,4
IAG20240347,Ingeniería Agroindustrial,Activo,5,Bioquímica,2023-1,Aprobada,52.6,80.7,Extraordinario,2023-1,IAG-2020,6
IEN20210348,Ingeniería en Energía,Activo,3,Cálculo Diferencial,2023-1,Aprobada,87.0,,Ordinario,2023-1,IEN-2020,6
IEN20210348,Ingeniería en Energía,Activo,3,Circuitos Eléctricos,2022-2,Aprobada,84.2,,Ordinario,2022-2,IEN-2020,6
IEN20210348,Ingeniería en Energía,Activo,3,Física II,2023-1,Aprobada,80.2,,Ordinario,2023-1,IEN-2020,6
IEN20210348,Ingeniería en Energía,Activo,3,Química General,2023-1,Aprobada,88.3,,Ordinario,2023-1,IEN-2020,6
IEN20240349,Ingeniería en Energía,Activo,8,Máquinas Eléctricas,2024-1,Aprobada,97.5,,Ordinario,2024-1,IEN-2020,6
IEN20240349,Ingeniería en Energía,Activo,8,Cálculo Diferencial,2025-1,Aprobada,99.6,,Ordinario,2025-1,IEN-2020,6
IEN20240349,Ingeniería en Energía,Activo,8,Modelado Energético,2022-2,Aprobada,76.0,,Ordinario,2022-2,IEN-2020,6
IEN20240349,Ingeniería en Energía,Activo,8,Instrumentación,2023-2,Aprobada,76.0,,Ordinario,2023-2,IEN-2020,5
IEN20240349,Ingeniería en Energía,Activo,8,Biomasa,2022-2,Aprobada,88.1,,Ordinario,2022-2,IEN-2020,5
IEN20240349,Ingeniería en Energía,Activo,8,Proyecto Energético II,2022-1,Cursando,,,En curso,2022-1,IEN-2020,8
IEN20240349,Ingeniería en Energía,Activo,8,Electrónica de Potencia,2024-1,Aprobada,86.3,,Ordinario,2024-1,IEN-2020,6
IEN20210350,Ingeniería en Energía,Baja Temporal,6,Estadística,2024-2,Reprobada,45.4,,Sin derecho,2024-2,IEN-2020,5
IEN20210350,Ingeniería en Energía,Baja Temporal,6,Almacenamiento de Energía,2022-1,Baja,,,Baja administrativa,2022-1,IEN-2020,6
IEN20210350,Ingeniería en Energía,Baja Temporal,6,Instrumentación,2022-1,Reprobada,68.5,,Recursamiento,2022-1,IEN-2020,5
IEN20210350,Ingeniería en Energía,Baja Temporal,6,Gestión Ambiental,2023-1,Aprobada,73.7,,Ordinario,2023-1,IEN-2020,5
IEN20210350,Ingeniería en Energía,Baja Temporal,6,Física I,2024-2,Baja,,,Baja administrativa,2024-2,IEN-2020,6
IEN20210350,Ingeniería en Energía,Baja Temporal,6,Inglés IV,2023-1,Baja,,,Baja administrativa,2023-1,IEN-2020,4
IEN20210350,Ingeniería en Energía,Baja Temporal,6,Control de Sistemas,2022-1,Reprobada,61.1,,Ordinario no acreditado,2022-1,IEN-2020,6
IEN20210350,Ingeniería en Energía,Baja Temporal,6,Mecánica de Fluidos,2023-1,Reprobada,65.1,67.7,Extraordinario no acreditado,2023-1,IEN-2020,6
IBM20230351,Ingeniería Biomédica,Activo,1,Química General,2022-2,Cursando,,,En curso,2022-2,IBM-2020,6
IBM20230351,Ingeniería Biomédica,Activo,1,Biología Celular,2022-1,Cursando,,,En curso,2022-1,IBM-2020,6
IBM20230351,Ingeniería Biomédica,Activo,1,Introducción a la Ingeniería Biomédica,2022-1,Aprobada,78.7,,Ordinario,2022-1,IBM-2020,4
IEN20240352,Ingeniería en Energía,Activo,3,Inglés I,2023-2,Reprobada,66.8,,Ordinario no acreditado,2023-2,IEN-2020,4
IEN20240352,Ingeniería en Energía,Activo,3,Cálculo Diferencial,2022-1,Reprobada,69.2,,Recursamiento,2022-1,IEN-2020,6
IEN20240352,Ingeniería en Energía,Activo,3,Introducción a la Energía,2023-1,Aprobada,81.7,,Ordinario,2023-1,IEN-2020,4
IEN20240352,Ingeniería en Energía,Activo,3,Inglés II,2022-1,Aprobada,77.4,,Ordinario,2022-1,IEN-2020,4
IDS20200353,Ingeniería en Desarrollo de Software,Activo,6,Inglés II,2024-1,Reprobada,68.2,,Sin derecho,2024-1,IDS-2020,4
IDS20200353,Ingeniería en Desarrollo de Software,Activo,6,Minería de Datos,2022-1,Cursando,,,En curso,2022-1,IDS-2020,6
IDS20200353,Ingeniería en Desarrollo de Software,Activo,6,Inglés IV,2023-1,Aprobada,81.3,,Ordinario,2023-1,IDS-2020,4
IDS20200353,Ingeniería en Desarrollo de Software,Activo,6,Fundamentos de Programación,2024-1,Aprobada,80.9,,Ordinario,2024-1,IDS-2020,7
IDS20200353,Ingeniería en Desarrollo de Software,Activo,6,Probabilidad y Estadística,2024-2,Aprobada,86.7,,Ordinario,2024-2,IDS-2020,5
IDS20200353,Ingeniería en Desarrollo de Software,Activo,6,Cálculo Integral,2023-2,Aprobada,86.1,,Ordinario,2023-2,IDS-2020,6
IDS20200353,Ingeniería en Desarrollo de Software,Activo,6,Programación Estructurada,2024-1,Aprobada,92.1,,Ordinario,2024-1,IDS-2020,7
IDS20200353,Ingeniería en Desarrollo de Software,Activo,6,Bases de Datos I,2024-1,Reprobada,62.1,,Recursamiento,2024-1,IDS-2020,6
IEN20220354,Ingeniería en Energía,Activo,2,Física I,2022-2,Aprobada,80.0,,Ordinario,2022-2,IEN-2020,6
IEN20220354,Ingeniería en Energía,Activo,2,Química General,2022-1,Aprobada,91.4,,Ordinario,2022-1,IEN-2020,6
IEN20220354,Ingeniería en Energía,Activo,2,Cálculo Diferencial,2022-1,Cursando,,,En curso,2022-1,IEN-2020,6
IAG20210355,Ingeniería Agroindustrial,Activo,9,Gestión Ambiental,2024-1,Aprobada,77.3,,Ordinario,2024-1,IAG-2020,5
IAG20210355,Ingeniería Agroindustrial,Activo,9,Álgebra Lineal,2025-1,Aprobada,83.5,,Ordinario,2025-1,IAG-2020,6
IAG20210355,Ingeniería Agroindustrial,Activo,9,Inglés II,2025-1,Aprobada,76.0,,Ordinario,2025-1,IAG-2020,4
IAG20210355,Ingeniería Agroindustrial,Activo,9,Diseño de Plantas,2023-1,Aprobada,75.0,,Ordinario,2023-1,IAG-2020,7
IAG20210355,Ingeniería Agroindustrial,Activo,9,Proyecto Agroindustrial II,2022-2,Aprobada,90.8,,Ordinario,2022-2,IAG-2020,8
IAG20210355,Ingeniería Agroindustrial,Activo,9,Termodinámica,2025-1,Aprobada,88.1,,Ordinario,2025-1,IAG-2020,6
IAG20210355,Ingeniería Agroindustrial,Activo,9,Innovación Agroalimentaria,2023-1,Reprobada,68.1,,Recursamiento,2023-1,IAG-2020,6
IDS20210356,Ingeniería en Desarrollo de Software,Activo,5,Introducción a la Ingeniería,2023-2,Aprobada,71.3,,Ordinario,2023-2,IDS-2020,4
IDS20210356,Ingeniería en Desarrollo de Software,Activo,5,Aplicaciones Móviles,2022-1,Cursando,,,En curso,2022-1,IDS-2020,7
IDS20210356,Ingeniería en Desarrollo de Software,Activo,5,Inglés III,2023-1,Aprobada,79.3,,Ordinario,2023-1,IDS-2020,4
IDS20210356,Ingeniería en Desarrollo de Software,Activo,5,Sistemas Operativos,2022-2,Aprobada,76.6,,Ordinario,2022-2,IDS-2020,6
IDS20210356,Ingeniería en Desarrollo de Software,Activo,5,Probabilidad y Estadística,2024-1,Aprobada,73.2,,Ordinario,2024-1,IDS-2020,5
IDS20230357,Ingeniería en Desarrollo de Software,Baja Temporal,2,Álgebra Lineal,2022-2,Baja,,,Baja administrativa,2022-2,IDS-2020,6
IDS20230357,Ingeniería en Desarrollo de Software,Baja Temporal,2,Fundamentos de Programación,2022-1,Reprobada,60.5,,Recursamiento,2022-1,IDS-2020,7
IDS20230357,Ingeniería en Desarrollo de Software,Baja Temporal,2,Probabilidad y Estadística,2022-1,Reprobada,66.3,,Recursamiento,2022-1,IDS-2020,5
IEN20200358,Ingeniería en Energía,Activo,2,Circuitos Eléctricos,2022-2,Cursando,,,En curso,2022-2,IEN-2020,6
IEN20200358,Ingeniería en Energía,Activo,2,Física I,2023-1,Aprobada,77.8,,Ordinario,2023-1,IEN-2020,6
IEN20200358,Ingeniería en Energía,Activo,2,Química General,2023-1,Aprobada,79.2,,Ordinario,2023-1,IEN-2020,6
IEN20200358,Ingeniería en Energía,Activo,2,Estadística,2022-2,Aprobada,71.5,,Ordinario,2022-2,IEN-2020,5
IBM20220359,Ingeniería Biomédica,Activo,5,Inglés IV,2022-2,Aprobada,84.3,,Ordinario,2022-2,IBM-2020,4
IBM20220359,Ingeniería Biomédica,Activo,5,Química General,2024-2,Aprobada,86.1,,Ordinario,2024-2,IBM-2020,6
IBM20220359,Ingeniería Biomédica,Activo,5,Bioinstrumentación II,2022-2,Aprobada,72.1,,Ordinario,2022-2,IBM-2020,7
IDS20210360,Ingeniería en Desarrollo de Software,Activo,4,Matemáticas Discretas,2022-1,Cursando,,,En curso,2022-1,IDS-2020,6
IDS20210360,Ingeniería en Desarrollo de Software,Activo,4,Bases de Datos I,2022-2,Aprobada,90.1,,Ordinario,2022-2,IDS-2020,6
IDS20210360,Ingeniería en Desarrollo de Software,Activo,4,Sistemas Operativos,2022-1,Aprobada,82.7,,Ordinario,2022-1,IDS-2020,6
IDS20210360,Ingeniería en Desarrollo de Software,Activo,4,Probabilidad y Estadística,2023-2,Aprobada,85.3,,Ordinario,2023-2,IDS-2020,5
IDS20210360,Ingeniería en Desarrollo de Software,Activo,4,Bases de Datos II,2022-1,Aprobada,85.0,,Ordinario,2022-1,IDS-2020,6
IAG20210361,Ingeniería Agroindustrial,Activo,4,Operaciones Unitarias II,2022-1,Aprobada,81.9,,Ordinario,2022-1,IAG-2020,7
IAG20210361,Ingeniería Agroindustrial,Activo,4,Inglés I,2023-2,Aprobada,100,,Ordinario,2023-2,IAG-2020,4
IAG20210361,Ingeniería Agroindustrial,Activo,4,Álgebra Lineal,2023-2,Aprobada,85.9,,Ordinario,2023-2,IAG-2020,6
IAG20210361,Ingeniería Agroindustrial,Activo,4,Dibujo Industrial,2022-2,Aprobada,87.1,,Ordinario,2022-2,IAG-2020,4
IAG20210361,Ingeniería Agroindustrial,Activo,4,Química General,2023-1,Aprobada,97.0,,Ordinario,2023-1,IAG-2020,6
IAG20210361,Ingeniería Agroindustrial,Activo,4,Procesos Agroindustriales,2022-1,Cursando,,,En curso,2022-1,IAG-2020,7
IBM20220362,Ingeniería Biomédica,Activo,9,Metrología Biomédica,2023-2,Aprobada,73.9,,Ordinario,2023-2,IBM-2020,5
